time_seconds,PM3,PM4,PM5,PM6,PM7,PM8,CC8,CC9,CC10,PA1,SA1,CR1
2.446000000e+01,8.060319886e-06,3.535779775e-06,3.497574518e-06,-7.073747842e-06,1.001278359e-05,6.791807373e-06,1.057491412e-05,1.648791780e-05,1.775419439e-06,-4.323781599e-06,-3.607157738e-06,7.746883371e-06
2.447000000e+01,1.291494904e-05,8.289541543e-06,-3.614846259e-06,-1.581508874e-06,-8.254395002e-06,3.493177669e-06,4.690704878e-06,1.373992221e-05,6.598378000e-06,1.674547749e-05,1.039397535e-05,2.577570868e-06
2.448000000e+01,1.217431023e-07,-4.309718310e-06,-1.064248741e-07,5.616852695e-07,2.189238304e-05,6.032961128e-06,6.371769729e-06,2.491041101e-06,-4.108096853e-06,1.986452315e-05,7.716824069e-06,-1.180810645e-06
2.449000000e+01,8.819138516e-06,6.847510580e-06,9.536436192e-06,1.181464710e-05,-4.464911931e-06,2.651370265e-06,4.809234944e-06,8.831618443e-07,6.688817315e-06,1.261072865e-05,6.568158380e-06,-1.423373040e-05
2.450000000e+01,-4.514363000e-06,4.619051407e-06,1.381573822e-05,1.321607616e-05,-1.529135339e-05,5.732800354e-06,1.726101842e-05,-3.597643457e-06,-7.463892315e-06,4.913021541e-06,-1.368304922e-05,-1.177940319e-05
2.451000000e+01,-1.488897644e-05,-1.885818823e-05,-5.573694360e-06,-1.735740185e-06,-5.528368836e-06,-2.117994632e-06,-7.396436930e-06,-3.660618688e-06,-3.671362590e-06,-3.945325257e-06,-4.689566278e-07,8.445741585e-06
2.452000000e+01,1.581193713e-06,-1.607698223e-05,-1.106823529e-06,-4.218649507e-06,-1.370608691e-05,-3.232884925e-06,-1.322207419e-05,-7.799631631e-06,-7.805753634e-06,-2.800177692e-06,-5.855802340e-06,-9.410859963e-06
2.453000000e+01,8.082161933e-06,-2.127227692e-06,-1.030975157e-05,4.700040771e-06,3.433615137e-06,-2.014112780e-06,-1.729077400e-06,-9.251736704e-06,-1.578495903e-05,1.119476640e-05,-6.052053604e-06,-8.705177349e-06
2.454000000e+01,-4.248875936e-06,-5.228726040e-06,-9.103206320e-06,-1.926801879e-06,-5.624054295e-06,-9.213960861e-06,-7.681794407e-06,1.394398911e-06,-2.936605515e-06,-7.115926652e-06,-2.412989361e-05,6.656700734e-06
2.455000000e+01,-1.566164635e-05,4.352664694e-06,-2.416106647e-05,-8.970830552e-06,-2.603153071e-06,-1.905725756e-05,1.200785919e-06,-6.993926565e-06,-1.608121161e-05,-1.692419321e-05,8.854313586e-06,-4.740407933e-06
2.456000000e+01,-1.628629506e-06,-5.414798259e-06,-4.122797578e-06,-1.552316821e-05,1.322490665e-08,7.167114122e-06,5.849070158e-07,-7.937118223e-06,5.195742898e-06,2.573008519e-06,-4.791058666e-06,-6.718353476e-06
2.457000000e+01,-1.186275756e-05,9.122713224e-06,2.960932472e-06,1.008314017e-06,-2.623121937e-06,4.827586897e-06,-2.004526142e-06,-2.582423261e-06,2.089195179e-06,-6.868214684e-06,1.248908942e-05,-1.113216179e-05
2.458000000e+01,-7.209677145e-06,-4.336473213e-06,-4.210310799e-06,2.250553357e-06,4.655446800e-06,-4.966484162e-06,-3.277139150e-07,-5.238690485e-06,4.377317884e-06,1.562170505e-05,2.784200569e-07,8.631429703e-06
2.459000000e+01,-5.852422976e-06,2.714010395e-06,-3.947708438e-06,1.317825980e-05,-7.374514107e-06,-1.058480659e-05,1.413770820e-05,3.885902331e-06,-2.681275686e-06,9.203178575e-06,-1.261379493e-05,2.537568648e-06
2.460000000e+01,-3.354334118e-06,4.290912604e-06,5.292363656e-06,-3.405969673e-06,-5.873692640e-06,-1.292969486e-06,7.363298035e-06,-8.853635010e-07,2.921400600e-06,-9.294455074e-06,1.999749768e-06,-6.276558215e-06
2.461000000e+01,-7.967230474e-06,2.140199236e-06,-1.285539649e-05,-1.068177971e-05,-2.208594771e-06,-9.118308984e-06,-7.337245798e-07,-4.094731099e-06,-3.899016103e-06,-9.867070558e-06,5.174334055e-07,4.800052500e-06
2.462000000e+01,1.959863422e-06,1.681282048e-06,-8.721565070e-06,-1.136744945e-05,-6.433694206e-06,-2.820714770e-06,-2.219876597e-07,8.186043835e-06,-3.438515155e-06,3.238632276e-06,1.311351278e-06,4.495483895e-06
2.463000000e+01,-1.416592439e-05,-7.397195615e-06,-1.885997326e-06,-3.333484929e-06,-9.447067246e-06,3.076184602e-06,-7.381093909e-06,-7.872131100e-06,-1.481223188e-06,5.435979236e-06,-5.120669226e-06,-1.560926260e-06
2.464000000e+01,1.415079186e-07,-6.308134644e-06,-1.390476905e-05,-9.646540601e-06,-1.251358275e-05,-1.722486736e-06,-1.046227054e-05,-1.122461104e-05,-1.009577847e-05,-4.123101142e-06,-1.026708537e-05,-1.450238565e-05
2.465000000e+01,-1.020100272e-05,-6.660546135e-06,9.607227734e-06,-1.009295808e-05,-1.177858283e-05,-8.425349981e-06,-5.693744674e-06,-9.999926450e-06,-6.314131315e-06,-2.426258207e-06,-7.269704393e-06,-1.465849262e-05
2.466000000e+01,-4.193063388e-06,-5.347148436e-06,-1.853934814e-06,-5.452396523e-06,3.099230069e-06,-4.871821321e-06,-2.482648436e-06,8.597341651e-06,-2.875508839e-07,1.443757430e-05,-4.768891364e-06,6.143492482e-06
2.467000000e+01,5.809290392e-06,4.842554293e-06,4.156153556e-06,-3.988454190e-06,-3.221278058e-06,1.291541149e-05,-2.260270372e-06,1.168403665e-05,1.166055351e-05,3.978468403e-06,-5.831620185e-06,1.121650166e-06
2.468000000e+01,7.767153075e-06,1.484830046e-05,1.151247115e-05,1.160204603e-05,8.080046459e-06,7.049252880e-06,1.350643768e-05,1.864895898e-05,-5.370138233e-06,9.468233905e-07,-6.035947513e-06,7.747582381e-06
2.469000000e+01,1.137667946e-06,1.331036701e-05,7.119232950e-06,-6.954146440e-07,8.565413413e-06,8.863778932e-06,1.153099864e-05,4.262767750e-06,-1.054869221e-05,7.332869225e-06,1.363796197e-05,1.042612238e-05
2.470000000e+01,1.769510004e-05,1.315248436e-05,9.049901798e-06,-6.039274221e-06,9.890575351e-06,2.211336805e-06,4.982234207e-06,-7.646396254e-07,8.919101380e-06,3.071559686e-06,-6.635632181e-07,1.270273289e-05
2.471000000e+01,1.241640748e-05,-5.715383204e-07,1.004664041e-05,-8.643357513e-06,1.131074376e-05,9.240241265e-06,1.499516517e-06,6.399986434e-06,9.846596252e-06,1.443295328e-06,6.546598316e-06,6.355982774e-06
2.472000000e+01,-2.488279712e-06,1.145422627e-05,2.734894323e-06,-2.459902629e-06,2.408509570e-06,1.001320005e-05,-9.215849462e-06,3.872375062e-06,7.004798931e-06,1.232934808e-05,4.417503438e-07,3.174199145e-06
2.473000000e+01,-4.858146165e-07,6.929042925e-06,-8.268906504e-06,5.018095455e-06,3.318318951e-06,-4.584347396e-06,4.676887528e-06,8.372427007e-06,1.922309393e-06,4.300417539e-06,8.421303292e-06,2.146179793e-06
2.474000000e+01,7.648137805e-06,-8.808598174e-06,-1.557531002e-05,1.690940897e-05,-5.601304646e-06,5.749050366e-06,-5.368138007e-07,-7.043691933e-06,2.139376794e-07,2.764051286e-06,-1.749667689e-06,9.858786996e-07
2.475000000e+01,1.419693659e-06,-1.035825979e-05,-1.733138934e-05,-1.185885126e-05,-7.303347542e-06,1.732650579e-06,2.958533184e-06,3.230209399e-06,-6.239146151e-06,-8.269733845e-06,-5.994844539e-06,-3.886992024e-06
2.476000000e+01,-8.496372352e-06,1.131659630e-06,-3.966984147e-06,-1.338921103e-06,1.697624668e-06,1.160622602e-05,2.651747557e-06,-8.355386643e-06,-2.178596442e-06,-1.465615176e-05,1.710260180e-06,4.312109057e-06
2.477000000e+01,1.239472979e-05,5.847165945e-08,-4.366728261e-06,-6.938213330e-06,1.296017500e-06,-1.017911368e-05,1.610838110e-06,-9.590545506e-06,-3.941600853e-06,6.545323936e-06,-3.690804905e-06,-2.660030622e-06
2.478000000e+01,-8.971606224e-06,1.915147992e-07,6.631287491e-06,1.245562340e-05,4.848488641e-06,1.837092203e-05,1.042969401e-05,4.437632331e-06,8.242810027e-06,-1.515523235e-05,5.699473067e-06,-2.368356551e-06
2.479000000e+01,-9.341719598e-07,-6.975490886e-06,7.080128757e-06,-2.657916722e-07,3.600413332e-06,-4.305289700e-06,1.046181191e-05,5.872486764e-06,9.093051178e-07,7.372030160e-06,-4.841854185e-06,1.499704970e-05
2.480000000e+01,2.570391629e-06,4.193889646e-06,2.743784041e-06,1.645680987e-05,8.516974379e-06,7.207955159e-06,4.573622483e-06,4.564697539e-06,5.746830937e-06,-2.521706735e-06,-5.528521139e-06,1.002085795e-05
2.481000000e+01,1.460252172e-05,1.280337844e-06,-2.668904095e-06,4.452650724e-06,-8.028025884e-07,-2.455333897e-06,2.168956618e-05,9.572228160e-06,-2.347602119e-06,8.991135439e-06,-1.683214141e-05,1.099760412e-05
2.482000000e+01,-1.015551708e-07,-7.737702564e-06,1.671098199e-05,2.278646083e-06,1.310962321e-05,-1.866506381e-06,-1.996266471e-06,2.719519211e-06,-3.678086301e-06,9.778577937e-06,6.930203814e-06,-2.004645715e-06
2.483000000e+01,-2.530151115e-06,-3.248329482e-06,-9.073468583e-06,8.691347159e-06,1.685780687e-05,8.371570902e-06,-7.638867399e-07,8.208491885e-06,-6.018918960e-06,3.171790183e-06,7.140443334e-06,-5.171442000e-06
2.484000000e+01,-3.979175799e-06,-1.080589149e-05,-5.458905566e-06,-8.521284387e-06,1.827284913e-05,7.368860231e-06,1.387385353e-06,-1.749265511e-07,-1.298247058e-05,-5.675643466e-06,-1.096631103e-05,-8.120256587e-06
2.485000000e+01,-4.695710770e-06,1.054761237e-05,-9.037665742e-06,-3.079248935e-06,-1.212893693e-05,-1.521064218e-05,-1.407827358e-05,3.310383637e-06,-1.767914745e-05,-1.388303246e-05,-2.992989425e-06,-1.306359356e-05
2.486000000e+01,-8.307609413e-06,-6.507457704e-06,-9.305396962e-06,-1.746825008e-05,-1.419122798e-05,3.388415043e-06,-8.344281841e-06,-6.890039887e-06,-2.419940373e-06,-5.301594543e-06,-4.485870491e-06,-9.094264631e-06
2.487000000e+01,-8.681569829e-06,-4.182049155e-06,-1.461265062e-05,-1.396668756e-05,-1.364299929e-05,-5.166301253e-06,-6.520039232e-06,-1.321750937e-05,-4.241546162e-06,-8.236016193e-06,-2.015284030e-05,-6.875149315e-06
2.488000000e+01,-1.562386071e-05,6.228246505e-06,-1.011527939e-05,-7.929731487e-06,1.511786771e-06,4.748565057e-06,-1.663751353e-06,-2.699196336e-06,-1.217397161e-05,4.004378505e-06,7.758180013e-06,-8.905379402e-06
2.489000000e+01,-3.531633941e-06,-7.494758641e-06,-7.489919684e-06,-4.770029295e-06,-3.005035649e-06,5.105966630e-06,-7.326590283e-06,-9.581453323e-06,-7.420315716e-06,5.434569554e-06,1.781088085e-06,5.062864806e-06
2.490000000e+01,-7.142980887e-06,2.559780254e-06,-4.631969157e-06,1.382738660e-05,3.683676124e-06,-3.621337123e-06,3.605766213e-06,1.014852266e-06,1.401150047e-06,4.935572798e-06,-9.282229117e-06,1.303716058e-06
2.491000000e+01,4.202647738e-06,2.044250299e-06,1.324097957e-06,3.202072237e-06,1.107432307e-06,-2.394117327e-06,-8.874579817e-06,1.967948160e-06,5.312657960e-07,1.296212461e-05,-8.002196749e-06,3.622540803e-06
2.492000000e+01,5.976259587e-06,4.332200578e-06,5.056507329e-06,-4.464824720e-06,1.192796705e-05,3.750858184e-06,-8.033649157e-06,-9.745717811e-06,8.025628552e-06,3.793841510e-08,5.118915847e-06,4.526481342e-06
2.493000000e+01,3.366901947e-06,-1.240188946e-05,-3.639011804e-06,-7.580898760e-06,1.052271683e-05,6.290939728e-07,6.120053257e-06,-6.698580205e-07,4.357863844e-06,5.398500210e-06,-4.042809137e-06,1.180862645e-05
2.494000000e+01,-6.769306158e-06,-4.780443659e-06,-8.574595027e-07,9.267393932e-07,3.687092992e-06,8.869493236e-06,-1.284372011e-05,-1.429034406e-06,3.207640989e-07,-4.970406441e-06,-4.017671920e-06,-3.818111905e-07
2.495000000e+01,-3.467921934e-06,1.355457728e-06,4.167231043e-06,-1.815572865e-06,1.481451091e-05,-5.495838247e-06,-4.726642760e-06,6.562522286e-06,-8.977298926e-06,-8.052942840e-06,4.458962854e-06,-8.181795422e-06
2.496000000e+01,-1.075089617e-05,-4.454981402e-06,-1.305243857e-06,3.276358311e-06,-1.340025615e-05,-6.556785615e-06,-7.468946322e-06,-4.458707048e-06,-1.272352469e-05,2.647300316e-06,-5.568976912e-06,-3.531445497e-06
2.497000000e+01,1.599601380e-06,-1.566489027e-05,1.902286586e-06,-6.864866116e-06,-1.713528228e-05,-2.211863047e-06,-1.232483923e-05,-2.198640382e-07,-1.243293638e-05,-1.039563505e-08,3.787527190e-06,-6.747023278e-06
2.498000000e+01,5.025952978e-06,-1.215161172e-05,-1.057466102e-05,-7.689595769e-06,-4.307101595e-06,-4.980343528e-06,-9.271690884e-07,-1.830630518e-05,-3.387673643e-06,-2.907708438e-06,-1.729785879e-05,-8.917868481e-07
2.499000000e+01,-1.281918262e-05,-9.441176843e-07,-1.335019204e-06,-3.111922603e-06,4.934446314e-06,-3.380363885e-06,-1.095877455e-05,2.492913680e-06,3.101026962e-06,1.816508413e-05,-5.447083409e-06,-8.588456735e-07
2.500000000e+01,-6.104927394e-06,-8.934237724e-06,1.329326925e-06,7.987994887e-06,1.299622926e-05,7.080398147e-06,-1.196759603e-05,1.031929077e-05,-5.096468434e-06,-4.717021533e-06,-3.237993939e-06,2.238226903e-06
2.501000000e+01,2.415518129e-06,5.440201471e-06,1.039012342e-05,6.491724954e-06,-1.977305244e-06,1.207818654e-05,1.522159660e-05,-6.978062691e-06,8.217724803e-06,1.080171748e-05,-7.426000691e-06,1.140269621e-05
2.502000000e+01,6.581353458e-06,1.389984279e-05,-6.769002239e-06,-2.547928406e-07,1.379458941e-05,1.142631750e-06,1.694931195e-06,1.089714579e-05,3.914585422e-06,-4.191900175e-07,7.383863570e-06,-6.787439028e-06
2.503000000e+01,9.238362690e-06,1.464175187e-05,-1.707342890e-06,-3.392534600e-08,1.093996782e-05,4.509728427e-06,1.392650792e-05,1.573527947e-06,6.954406418e-06,1.872874318e-05,9.210123918e-06,8.951170519e-06
2.504000000e+01,7.360565575e-06,2.651929857e-05,8.067928078e-07,1.326697275e-05,2.683956311e-06,1.126616716e-05,1.515602988e-05,1.728388671e-06,7.083959901e-06,3.706305468e-06,1.353345843e-05,9.773847286e-06
2.505000000e+01,8.817795858e-06,3.256384704e-06,8.699168496e-06,2.584537505e-05,-7.458841971e-06,5.076924498e-06,1.148147903e-05,4.541583324e-06,-2.193086474e-06,-6.312992076e-06,-2.922432984e-06,-1.586817077e-06
2.506000000e+01,4.484779933e-06,-8.875643709e-07,1.163289063e-05,-1.355224548e-05,-3.411202213e-06,-8.914178763e-06,-1.401179197e-05,4.754332237e-06,1.385460830e-05,4.339743213e-07,-4.045899739e-06,-5.754899867e-07
2.507000000e+01,-2.697561835e-06,5.242045420e-06,-3.180877540e-06,3.179285163e-06,-4.800962187e-06,-5.321337066e-06,-2.655954426e-06,-2.308004765e-06,4.062484347e-06,7.414267771e-06,7.007054567e-06,2.022477332e-06
2.508000000e+01,1.827982487e-05,-9.644600381e-06,-6.884426083e-06,-4.406841861e-06,-1.167747452e-05,-4.767483660e-06,-7.008360036e-06,1.223408586e-05,1.005937696e-06,4.641980366e-06,2.094977913e-06,2.658828064e-06
2.509000000e+01,-1.577283422e-05,-2.067954933e-06,8.114528266e-06,-1.899577948e-06,-7.684244720e-06,-4.342946554e-06,-5.126398660e-06,1.831543431e-06,-3.098215103e-06,1.016258646e-05,-1.661148420e-06,-7.654162625e-06
2.510000000e+01,9.263124271e-06,-6.485240017e-07,-9.115246566e-06,-9.969806151e-06,-9.496675906e-06,-1.893839699e-06,-4.764316235e-06,-8.346785911e-06,1.020422667e-05,1.133213113e-06,3.055375593e-06,3.387641877e-06
2.511000000e+01,-3.795841387e-07,1.251244308e-05,-2.997127068e-06,-6.973813738e-07,4.956467119e-06,-4.408033328e-06,5.749026091e-06,4.913317287e-07,1.557539379e-06,-5.558782207e-06,5.199930337e-06,-1.633860431e-05
2.512000000e+01,-7.103587489e-06,9.964311577e-07,1.982825762e-06,6.751189220e-06,2.694323254e-06,3.306617144e-06,6.648860695e-06,9.416788118e-06,4.675284388e-06,4.902906317e-06,-8.041660377e-07,7.351653970e-06
2.513000000e+01,5.395514262e-06,2.105501041e-05,-1.572405175e-06,-6.172405863e-06,-8.853464377e-06,8.607554872e-06,1.048856487e-05,9.744716759e-06,7.597687101e-06,3.072548299e-06,1.727497484e-06,1.407557266e-05
2.514000000e+01,-7.440161936e-06,5.946271005e-06,8.045626776e-06,1.307170348e-05,1.535645219e-05,2.952149354e-06,8.510504870e-06,1.873758919e-05,9.683425140e-06,1.152711462e-05,-9.552824020e-07,9.082995374e-06
2.515000000e+01,8.967335291e-06,-6.960264459e-07,-5.084555052e-06,4.362220346e-06,-7.189263052e-07,7.042768303e-06,5.207854178e-06,2.989101777e-06,-7.378785449e-06,8.745808730e-06,6.563071962e-06,1.390594034e-05
2.516000000e+01,-2.783705247e-06,1.122881817e-05,4.332884178e-06,-4.320540889e-06,2.260472565e-06,-4.077195489e-06,9.678783306e-06,1.360104581e-07,1.370509321e-05,6.893922530e-06,1.709151188e-05,4.527347479e-06
2.517000000e+01,-5.689352329e-06,-5.379558859e-06,-7.009656254e-06,-6.855327527e-06,-2.012128116e-06,8.678696794e-06,-8.676018405e-07,1.943847996e-06,1.805801677e-05,-1.632536132e-05,-6.533474568e-06,1.963009389e-06
2.518000000e+01,-2.884361292e-06,3.736106187e-06,-8.918816940e-06,-1.166607909e-05,4.523500120e-07,-9.508317588e-06,1.968087399e-07,-1.513284329e-05,-1.568572464e-06,-1.819798389e-05,-9.200474255e-06,-8.060519472e-06
2.519000000e+01,-3.288137830e-06,-1.225400043e-05,-4.995224119e-06,8.279034680e-07,-4.630944091e-06,-5.512505396e-06,-9.765877146e-06,-1.304203230e-05,-1.113164104e-05,-3.915879110e-06,-2.542253158e-05,-2.363107025e-06
2.520000000e+01,3.633500912e-06,-1.045315491e-05,-1.214597742e-05,-1.004032459e-05,-1.354681965e-05,-3.380104287e-07,2.540610613e-06,-5.600233512e-06,-2.336775824e-06,3.284956242e-06,-1.207018694e-05,3.356170700e-06
2.521000000e+01,-8.820021305e-06,-7.556483055e-06,8.052521334e-06,2.824398771e-07,-4.389574397e-07,4.042538836e-06,-1.759933020e-05,-2.986204953e-06,-5.501738334e-06,-6.840888841e-06,2.856317158e-06,1.715681724e-06
2.522000000e+01,8.397419497e-06,-8.860982981e-06,-8.483251777e-06,-2.526766276e-06,-1.069556021e-05,1.957787008e-06,-5.002201127e-06,-1.564988363e-05,-3.643588115e-06,-1.126547545e-05,-1.855031397e-06,-1.532300257e-05
2.523000000e+01,-5.961192530e-06,1.408471881e-07,-2.449602950e-06,-1.074168522e-05,1.212582036e-05,3.295964715e-06,1.628977006e-06,-1.500373768e-07,2.851857354e-06,3.890457989e-06,-7.477577377e-06,7.449823495e-06
2.524000000e+01,-3.951882605e-06,-5.572153279e-06,1.808895993e-05,1.923983840e-06,-9.399746090e-06,-7.016454692e-06,7.684886926e-06,-5.131330378e-07,3.612583603e-06,-1.869452055e-06,9.757175756e-06,-8.672151750e-07
2.525000000e+01,5.947615723e-06,5.670555531e-06,-6.180951601e-06,-1.678709549e-05,-1.822989646e-06,-5.396560131e-08,-1.326552688e-05,-6.411558580e-06,1.852670659e-06,8.710162752e-06,-3.121027994e-06,2.603242186e-06
2.526000000e+01,5.345003480e-07,7.310771889e-07,4.953964550e-07,4.625739094e-06,-8.318679521e-06,-5.863176585e-06,-1.007366356e-06,4.361785284e-06,-1.153076304e-05,9.397335144e-06,8.836852202e-06,5.061343142e-06
2.527000000e+01,5.970633834e-06,5.715747568e-06,-2.661857234e-06,-4.040756998e-07,-1.865224547e-06,-1.825649106e-06,1.946521061e-06,-1.612244300e-05,5.200828579e-06,3.783611676e-06,1.921938683e-05,-1.486746145e-05
2.528000000e+01,1.114394905e-05,1.818398033e-05,-1.800940732e-05,2.304905013e-06,1.649143072e-05,3.709725401e-06,2.586278644e-06,7.062066761e-06,-2.039179358e-06,-7.561209775e-06,5.124063205e-06,3.413699684e-06
2.529000000e+01,4.635065533e-06,-2.039680744e-05,-2.388168990e-06,-1.513400415e-06,3.840890964e-06,-4.000197120e-06,-5.704168957e-06,2.675373265e-06,-1.700216012e-05,1.038039281e-05,-6.635573093e-06,-8.897481393e-07
2.530000000e+01,8.401987180e-07,-9.290845710e-06,-8.012974241e-06,-6.596387628e-06,-1.822543383e-05,-5.841751574e-06,-8.519373956e-06,-3.532483813e-06,-1.645654187e-05,5.728123625e-06,5.211227998e-06,-1.927903373e-05
2.531000000e+01,2.324501483e-06,-8.300416638e-06,-1.114250923e-05,-1.712150507e-06,-1.936540135e-05,-1.741450293e-05,-5.661130208e-06,-3.692515108e-06,-1.753324297e-05,2.203670048e-06,-8.055148415e-06,-3.316056916e-06
2.532000000e+01,-5.936844556e-06,-6.240342799e-06,7.220925574e-06,-1.055407127e-05,6.064285887e-06,-2.944191607e-06,2.531224177e-06,-1.269998562e-05,-2.396442821e-06,2.190988771e-06,-5.225503598e-06,-8.925952821e-06
2.533000000e+01,-3.878704351e-06,4.670340725e-06,-1.243618770e-05,2.443448406e-06,1.417442853e-05,-2.035235233e-06,-3.133308885e-06,4.359362978e-06,-7.157615822e-06,-1.208126367e-05,-8.830934349e-06,-4.055729434e-06
2.534000000e+01,7.166053359e-06,1.112466914e-05,6.031964992e-06,4.134579273e-06,1.000308983e-05,4.868228794e-06,2.879433242e-06,-2.318696835e-06,-9.267172598e-06,-1.275954186e-05,-1.013769551e-06,1.635572933e-06
2.535000000e+01,4.766914530e-06,-3.951766127e-07,1.308597754e-05,-6.476336725e-06,1.041357676e-05,7.222505761e-06,4.767455446e-06,-7.808771947e-06,-7.069394777e-06,-2.558404334e-06,7.740786891e-06,1.389513965e-06
2.536000000e+01,1.088407861e-05,-8.632388174e-06,8.391083917e-06,4.189246493e-06,-6.752612979e-06,-5.218179988e-07,6.199440778e-07,4.985485341e-06,6.079473893e-06,7.536616512e-06,1.279872691e-05,-4.715571065e-06
2.537000000e+01,9.371861278e-06,3.374511536e-06,1.153334181e-05,1.545305579e-05,5.813727877e-06,1.187174481e-05,4.623856133e-06,3.620147147e-06,-4.533935062e-06,-1.497087507e-06,-4.873286118e-07,6.078625821e-06
2.538000000e+01,-8.407317562e-06,6.856721925e-06,9.552152666e-06,4.882130053e-06,-4.103734686e-06,4.074829120e-06,2.095504962e-05,1.451805741e-05,5.710800239e-06,1.306044185e-05,2.551772974e-05,3.772086697e-06
2.539000000e+01,3.362409075e-06,7.927366893e-06,5.942650837e-06,1.334000911e-05,-6.521719817e-06,2.788979904e-06,3.049120468e-06,7.594720761e-06,1.083591518e-05,1.425174241e-06,4.370818755e-06,4.216838445e-06
2.540000000e+01,1.431394794e-05,-3.149544067e-06,8.583954949e-06,4.602559686e-06,-2.884305533e-07,2.882830426e-06,-2.722505093e-06,7.980085451e-06,-1.001904256e-05,-5.408520679e-06,-1.080601082e-05,3.190653359e-06
2.541000000e+01,4.550887712e-06,-1.387094230e-06,3.582954827e-06,6.779050213e-06,2.564768129e-06,-3.694618156e-06,-6.722842584e-06,-6.003584559e-06,-5.377351831e-06,-6.151277898e-06,1.151058706e-05,4.708045788e-06
2.542000000e+01,-4.087674011e-06,-1.715242965e-08,5.990520009e-06,-6.864195404e-06,-7.511653259e-06,4.687744419e-06,1.563423841e-06,2.401191405e-06,1.798379511e-05,-4.978743594e-06,5.880429418e-06,-1.639308337e-06
2.543000000e+01,7.902705959e-06,2.458541049e-06,-9.328638878e-06,3.874133122e-06,8.149566898e-06,-1.519645060e-06,1.384076201e-06,-1.929534246e-06,1.093467660e-05,-2.539808714e-07,-8.361426331e-06,-6.135838735e-06
2.544000000e+01,5.005764206e-06,4.864339251e-06,4.457895849e-06,2.885671346e-06,2.179468098e-06,1.302833136e-06,-3.735513837e-06,-1.262060454e-06,2.713309240e-06,-6.092763111e-06,6.803183627e-07,1.121720836e-05
2.545000000e+01,-1.609374993e-07,8.162259663e-08,9.990165408e-06,7.825785065e-06,8.316598712e-06,4.422319349e-06,4.803880122e-06,-5.428049187e-06,1.115925812e-05,5.105924285e-06,2.184073561e-06,1.035307798e-05
2.546000000e+01,6.732781764e-07,1.232645283e-06,1.242365993e-05,7.900687606e-06,1.097006612e-05,1.312079397e-05,6.307016685e-07,-1.950831206e-07,7.895265138e-06,9.232085875e-06,1.351333050e-05,5.018412803e-06
2.547000000e+01,1.428661057e-05,2.695743170e-06,3.114892290e-06,1.514808080e-05,7.753944460e-06,-1.169978740e-05,1.373265863e-05,1.546288105e-05,4.840317343e-06,1.181288571e-05,4.283929774e-06,1.597802302e-06
2.548000000e+01,5.095085381e-06,4.183102403e-06,-4.843308096e-07,1.342061626e-05,2.848404445e-06,4.127861492e-06,2.387371466e-05,9.293860660e-07,2.124706304e-06,5.178108457e-06,1.309522782e-05,-6.479896308e-06
2.549000000e+01,-6.893160062e-07,1.460799622e-06,4.080369102e-06,-8.533479786e-07,2.878151904e-06,-6.646747734e-06,4.901696542e-06,-1.270502289e-06,-8.156565769e-06,2.053179313e-05,-1.123449525e-06,-1.219092294e-06
2.550000000e+01,6.101472231e-06,-2.065366504e-06,-5.377842379e-06,2.142502784e-06,-7.823994623e-06,-1.414679072e-06,-6.334601116e-06,1.662981206e-06,5.608094599e-06,5.210711619e-06,-1.498405326e-05,-6.253476430e-06
2.551000000e+01,-1.057454436e-05,-5.645766010e-06,-1.190915999e-05,2.489679866e-06,-1.600641738e-05,1.057614426e-05,-1.271940771e-05,1.786363749e-06,1.717719229e-06,-6.908088903e-06,-1.189286945e-05,-6.090397601e-06
2.552000000e+01,-9.090241592e-06,-1.862591383e-05,-5.899818020e-06,-1.067933507e-06,-1.175935291e-05,-1.763016415e-06,-1.050739905e-05,-1.099232525e-05,-1.006654944e-05,-2.501759634e-06,4.406026916e-06,-1.321703017e-05
2.553000000e+01,-1.148619166e-05,-1.572276946e-05,-1.974596943e-05,-3.703216483e-06,-1.782454625e-05,-5.296651043e-06,-3.651904117e-08,7.437988070e-06,-2.589191426e-06,-1.001602790e-05,-5.876942435e-07,1.964631470e-06
2.554000000e+01,-1.929538342e-05,1.105059280e-05,-5.845678582e-06,-7.124573526e-06,-5.766265059e-06,-7.719633549e-06,-9.189434588e-07,-9.715794399e-07,-6.618010127e-06,-1.071502906e-05,-1.998695833e-05,-2.791737559e-05
2.555000000e+01,-1.122377573e-05,-1.524494108e-06,6.303865276e-06,-1.440646855e-05,2.450855245e-06,-9.273556490e-06,-9.533512715e-06,-8.114537038e-07,-1.592404178e-06,-4.946071656e-06,-1.704206560e-06,-4.379257046e-06
2.556000000e+01,-5.672589393e-07,1.411032933e-06,-2.459109257e-06,1.830976898e-07,-4.673687134e-06,-4.644692625e-06,-1.896786864e-06,-3.097010481e-06,-1.684483748e-06,5.054940894e-06,1.099118740e-05,1.293820437e-06
2.557000000e+01,8.080943470e-06,1.041057419e-05,-1.069013889e-05,-2.678054325e-06,-8.286666054e-06,4.259388992e-06,-5.913266090e-07,-4.126844109e-06,-3.588222727e-06,2.922073460e-06,-6.122317816e-06,1.124236027e-05
2.558000000e+01,6.717397544e-06,1.246370414e-05,5.179263226e-06,9.898813528e-06,1.202472310e-05,-1.406202607e-05,4.222497357e-06,9.666140665e-06,8.982965704e-06,-4.184571427e-06,-5.709856159e-06,-5.101757413e-06
